Product ID,Store ID,Date,DailyDemand,OptimizedStock
2633,88,2024-09-02,90,133
9574,7,2024-10-19,307,363
2786,5,2024-11-08,421,748
4612,48,2024-01-26,179,265
2320,21,2024-09-20,437,647
7557,58,2024-10-14,274,324
3418,16,2024-06-09,296,350
5726,29,2024-11-27,400,710
7636,79,2024-02-05,450,533
2015,6,2024-07-26,377,670
3473,3,2024-06-12,476,704
1918,92,2024-09-11,303,538
5543,17,2024-07-10,59,87
4967,63,2024-04-04,104,123
4479,92,2024-01-23,85,126
7193,12,2024-04-14,23,41
8620,10,2024-08-14,243,432
4465,56,2024-08-08,224,398
1307,60,2024-05-22,3,4
7595,59,2024-08-10,122,217
7681,47,2024-10-22,67,79
7874,10,2024-03-13,103,122
8909,78,2024-11-29,367,543
4803,26,2024-05-15,35,41
2618,25,2024-08-03,97,115
8758,88,2024-04-23,306,453
9965,19,2024-03-23,479,851
1274,72,2024-10-02,221,392
4904,97,2024-03-20,57,101
4142,9,2024-03-09,491,727
6017,75,2024-07-24,170,302
7190,81,2024-06-24,314,558
4789,81,2024-05-29,162,240
2037,59,2024-07-14,62,73
8500,33,2024-03-04,168,199
9391,20,2024-08-04,363,537
6801,4,2024-09-27,15,18
8954,40,2024-12-27,324,480
9435,53,2024-09-20,57,67
6991,17,2024-02-27,414,490
1645,74,2024-05-10,159,188
3753,39,2024-01-22,7,12
4024,11,2024-10-28,340,503
4406,61,2024-03-28,498,590
1326,46,2024-12-04,34,50
5751,37,2024-05-06,159,235
9352,60,2024-07-10,342,607
3542,75,2024-07-15,477,565
9140,72,2024-04-23,265,392
6087,75,2024-07-12,187,277
8334,24,2024-03-25,397,470
5291,12,2024-11-05,421,748
7845,7,2024-05-02,286,339
9909,89,2024-04-10,254,376
3625,33,2024-07-01,26,38
5000,18,2024-09-01,336,497
5647,94,2024-02-17,105,124
6154,34,2024-06-24,136,242
1014,97,2024-09-25,140,249
5024,35,2024-05-10,173,307
9383,25,2024-05-19,253,449
7930,65,2024-10-04,75,133
3331,61,2024-06-16,327,581
3557,53,2024-04-25,127,150
7623,51,2024-06-25,90,107
1847,55,2024-12-23,337,599
5163,28,2024-06-02,140,166
7203,79,2024-06-03,126,224
1253,5,2024-10-19,108,128
4676,58,2024-03-26,461,819
1717,21,2024-01-03,262,388
2042,54,2024-06-14,45,53
9310,46,2024-10-24,116,137
5833,42,2024-06-09,465,688
4554,88,2024-11-27,284,420
4343,21,2024-02-20,232,275
8570,30,2024-05-05,190,337
6335,75,2024-07-01,235,348
9312,44,2024-10-18,480,568
9323,4,2024-04-17,115,204
3238,82,2024-07-20,120,142
6547,28,2024-10-13,143,254
6465,68,2024-08-19,329,390
6888,40,2024-10-11,427,506
8966,11,2024-01-11,146,173
6893,43,2024-02-09,387,687
1291,66,2024-08-13,452,803
6450,45,2024-10-09,88,130
6125,4,2024-06-17,383,453
6280,34,2024-09-12,396,703
2083,50,2024-03-22,255,453
6455,92,2024-07-19,251,446
7463,85,2024-08-19,168,199
3187,20,2024-04-28,147,218
7270,89,2024-05-12,486,863
9913,41,2024-06-22,140,207
5371,78,2024-12-27,334,395
5897,34,2024-02-13,279,413
9282,51,2024-08-16,386,571
5553,36,2024-01-03,132,156
2181,62,2024-08-30,309,366
8804,88,2024-07-03,397,470
8730,1,2024-11-08,418,742
7080,1,2024-01-18,279,413
7118,47,2024-11-19,73,130
5674,67,2024-06-13,108,160
4841,21,2024-04-01,440,521
7249,46,2024-04-06,201,238
6138,24,2024-04-24,370,548
4650,44,2024-01-10,306,543
2918,35,2024-08-09,208,369
5645,48,2024-04-07,397,588
7955,78,2024-08-09,229,339
9126,74,2024-06-13,184,327
9460,89,2024-04-11,481,712
5427,42,2024-03-13,333,493
1926,17,2024-06-10,333,394
7039,13,2024-10-19,137,243
4856,78,2024-03-23,163,193
5385,47,2024-01-19,489,724
7080,33,2024-06-06,444,789
4055,40,2024-10-10,328,485
5342,39,2024-05-27,328,388
9655,90,2024-03-20,427,632
5869,41,2024-06-18,461,546
6917,53,2024-12-09,98,116
3577,69,2024-04-14,153,181
1105,57,2024-01-30,248,294
9544,64,2024-02-17,443,525
6378,95,2024-12-25,116,137
5884,48,2024-01-24,341,606
2186,4,2024-08-12,175,207
2971,16,2024-03-04,371,549
2561,55,2024-01-22,321,475
2131,8,2024-11-22,420,746
1249,81,2024-02-23,139,165
5823,80,2024-10-09,64,95
8698,46,2024-10-25,297,440
9291,86,2024-06-20,377,558
1666,38,2024-11-26,387,687
7058,65,2024-09-08,462,821
9322,58,2024-06-21,206,244
5687,16,2024-12-07,244,433
2586,93,2024-04-10,375,444
5731,76,2024-07-06,97,115
9976,78,2024-07-12,317,469
9335,66,2024-01-10,243,288
7073,33,2024-04-14,169,300
6060,89,2024-07-12,326,386
1486,70,2024-06-13,433,769
9726,16,2024-06-04,426,757
9668,87,2024-06-14,40,59
9934,68,2024-03-22,2,2
6184,59,2024-09-22,488,867
7924,16,2024-05-09,153,272
6901,69,2024-09-25,171,304
7668,29,2024-04-11,78,115
9366,82,2024-10-17,37,66
5990,6,2024-03-15,350,622
8156,50,2024-07-17,363,645
7286,89,2024-01-16,23,34
9313,50,2024-04-08,52,92
8839,34,2024-07-07,98,145
6602,22,2024-09-29,283,335
9036,69,2024-09-21,105,155
1389,91,2024-05-23,73,108
3131,91,2024-04-11,137,243
9525,59,2024-11-03,84,124
6033,29,2024-01-17,197,350
9208,45,2024-01-04,458,813
4540,10,2024-10-08,157,186
4975,9,2024-10-04,257,456
8213,77,2024-04-08,218,387
6683,67,2024-05-03,169,200
5199,33,2024-08-04,181,321
4413,14,2024-02-22,481,712
7140,81,2024-04-09,481,854
1051,26,2024-10-27,158,281
9741,3,2024-03-25,490,580
1191,34,2024-06-27,351,416
6763,89,2024-08-10,88,156
1950,53,2024-07-10,215,318
4418,48,2024-09-25,225,266
1973,39,2024-12-01,184,218
3261,60,2024-05-01,132,156
1238,71,2024-05-31,341,606
6661,39,2024-03-18,429,508
4111,9,2024-04-04,465,688
6081,82,2024-11-15,362,536
6001,56,2024-02-12,419,744
2455,81,2024-03-23,233,276
3580,82,2024-01-12,112,199
8704,18,2024-12-08,152,270
5579,20,2024-05-12,89,132
1009,61,2024-05-11,186,220
6537,54,2024-02-02,321,570
1150,42,2024-03-28,9,13
2692,57,2024-11-08,315,373
7022,66,2024-02-19,454,538
4483,73,2024-05-27,57,67
8780,20,2024-05-23,263,467
2317,93,2024-02-05,72,128
4627,58,2024-09-22,262,310
7949,55,2024-02-28,78,139
9738,97,2024-07-24,183,217
7433,20,2024-06-07,361,427
4168,71,2024-02-02,490,580
1694,6,2024-07-26,210,249
3442,90,2024-10-08,44,52
5253,85,2024-08-26,6,11
4242,31,2024-08-13,342,405
6764,28,2024-05-31,469,694
2124,7,2024-04-17,117,139
7343,90,2024-11-22,345,511
7458,82,2024-04-07,349,517
2345,21,2024-08-09,79,117
4104,57,2024-04-09,103,122
9368,99,2024-05-01,417,617
3654,71,2024-06-23,7,8
4110,94,2024-05-24,440,651
7067,54,2024-03-25,304,360
3521,57,2024-05-01,20,30
8090,82,2024-06-20,240,284
8117,2,2024-01-22,101,149
1053,58,2024-05-31,301,535
2325,78,2024-12-13,211,375
5226,64,2024-09-11,165,244
6550,29,2024-01-22,143,212
9215,31,2024-11-17,135,160
3193,19,2024-12-22,348,412
4270,21,2024-06-02,303,538
6389,33,2024-01-13,19,28
9224,26,2024-09-08,138,204
4137,52,2024-02-11,267,474
3265,94,2024-02-03,255,377
4188,47,2024-07-01,117,139
9710,90,2024-06-28,14,25
6638,48,2024-05-26,465,688
3396,18,2024-01-16,157,279
2547,90,2024-07-01,264,391
7179,19,2024-12-19,10,15
4288,34,2024-05-03,408,604
8616,43,2024-07-10,418,742
2572,7,2024-02-04,248,294
4249,11,2024-04-27,407,723
7664,43,2024-12-09,38,67
2620,81,2024-08-19,147,261
8986,30,2024-09-25,444,789
9847,40,2024-04-07,341,505
5301,1,2024-09-12,33,39
3135,22,2024-07-27,489,579
2141,11,2024-02-04,349,413
9134,18,2024-04-06,62,110
6476,67,2024-10-27,76,112
7391,63,2024-04-28,162,288
1087,64,2024-06-20,185,274
8332,82,2024-01-07,118,210
2973,79,2024-11-07,122,217
4584,79,2024-12-15,410,485
2826,40,2024-12-08,100,148
1030,42,2024-05-21,416,739
8305,34,2024-04-30,467,553
5953,18,2024-07-21,221,262
6113,12,2024-12-08,240,284
4710,15,2024-05-20,115,170
9034,73,2024-03-16,299,354
8456,95,2024-11-15,36,53
6300,29,2024-04-16,320,379
6662,92,2024-09-21,380,675
8588,42,2024-01-07,158,281
3079,59,2024-08-10,436,774
8936,1,2024-04-28,363,430
7990,57,2024-07-29,246,291
4054,97,2024-07-29,268,317
6104,64,2024-01-25,391,463
2139,63,2024-10-31,332,590
1000,57,2024-04-16,206,244
6440,4,2024-09-02,120,178
8205,9,2024-05-13,140,207
5799,88,2024-04-16,188,278
4103,79,2024-09-28,221,262
4570,77,2024-03-18,105,155
7391,70,2024-03-31,453,536
8745,72,2024-11-03,102,121
5405,22,2024-04-02,471,836
7539,61,2024-05-24,164,291
5741,29,2024-07-24,260,462
4584,13,2024-12-06,250,370
6084,62,2024-10-15,62,110
5684,13,2024-07-17,420,746
7281,95,2024-07-07,211,375
5736,10,2024-02-03,208,308
5265,27,2024-04-18,163,241
5837,15,2024-03-25,189,336
6202,13,2024-02-21,66,78
9516,54,2024-05-27,441,653
5313,92,2024-05-05,82,121
3682,49,2024-02-22,478,566
1486,6,2024-02-08,92,109
2007,6,2024-11-12,86,127
2299,68,2024-05-12,421,623
7862,21,2024-10-23,269,398
9712,74,2024-08-28,320,379
9938,54,2024-01-28,495,586
9162,11,2024-02-27,258,382
7481,49,2024-12-21,129,191
9181,66,2024-10-03,256,455
6918,39,2024-12-12,433,769
9782,38,2024-02-16,266,394
6743,66,2024-11-22,73,108
5376,68,2024-07-29,218,323
4128,39,2024-08-19,342,506
9651,71,2024-12-26,384,682
2174,49,2024-02-01,192,227
4190,33,2024-05-18,313,556
5394,80,2024-03-04,281,416
8233,17,2024-11-28,175,259
4822,2,2024-02-11,310,551
8449,17,2024-03-15,333,591
7337,99,2024-03-18,233,345
2907,86,2024-03-07,235,278
6561,19,2024-09-25,200,296
1574,33,2024-08-19,486,575
9631,17,2024-06-10,189,280
1811,34,2024-05-05,208,369
7060,46,2024-06-14,416,739
6689,27,2024-12-23,116,172
5670,15,2024-06-21,273,323
7236,44,2024-10-08,275,407
6969,64,2024-03-29,231,274
3350,66,2024-10-02,137,203
4389,2,2024-01-25,234,346
1237,21,2024-05-30,14,21
6649,99,2024-02-23,233,345
7645,4,2024-08-19,321,475
7383,94,2024-11-03,473,700
1371,18,2024-08-12,171,304
4007,32,2024-03-04,292,346
7113,5,2024-03-03,19,22
7221,19,2024-02-07,120,178
7496,91,2024-04-19,177,314
1328,40,2024-01-16,187,332
6913,81,2024-12-22,473,560
1931,86,2024-08-20,65,115
6690,16,2024-01-05,207,306
3172,41,2024-03-04,149,176
6898,20,2024-04-26,100,118
9436,85,2024-04-28,29,43
1695,28,2024-08-13,301,356
5219,59,2024-10-12,229,271
2077,94,2024-02-15,369,546
1955,61,2024-04-06,445,790
6012,6,2024-12-05,430,509
1940,38,2024-03-04,7,12
1185,55,2024-08-30,446,660
7579,77,2024-06-28,277,492
9979,69,2024-04-26,146,173
8990,14,2024-03-28,378,671
7566,98,2024-04-27,386,457
8987,59,2024-09-03,148,175
9552,32,2024-11-29,205,364
4651,15,2024-03-05,59,70
9807,71,2024-02-28,454,538
2855,58,2024-05-19,18,27
4966,45,2024-02-08,186,330
8897,95,2024-04-18,270,320
2678,85,2024-08-15,388,459
2557,69,2024-03-18,332,590
6030,28,2024-08-23,195,346
7786,8,2024-10-05,356,527
6798,49,2024-05-02,256,303
8229,69,2024-12-02,462,821
4122,87,2024-11-16,18,32
2296,74,2024-02-27,337,399
5887,19,2024-09-25,253,449
7078,10,2024-01-27,346,410
7482,79,2024-03-02,31,37
3218,40,2024-11-26,272,483
1152,62,2024-05-22,155,275
6241,92,2024-12-17,218,258
9019,72,2024-04-27,92,136
5283,13,2024-08-17,490,580
3139,22,2024-02-15,125,148
7202,93,2024-08-08,75,133
6400,86,2024-01-27,495,879
1033,45,2024-06-25,296,350
6275,98,2024-01-31,150,222
7277,43,2024-07-10,316,374
5246,4,2024-11-28,188,334
3279,68,2024-04-15,11,16
7411,53,2024-08-09,401,475
4795,53,2024-02-09,89,132
2017,61,2024-11-21,223,396
9012,72,2024-12-30,402,476
7642,1,2024-03-31,238,423
6998,48,2024-09-03,228,337
3791,26,2024-04-03,362,643
7921,18,2024-05-13,201,297
5598,87,2024-10-06,384,682
4968,56,2024-05-02,40,47
9288,83,2024-05-26,176,208
8032,21,2024-01-30,54,64
8844,37,2024-01-01,436,774
6400,73,2024-05-10,129,191
6714,79,2024-08-27,266,394
5566,77,2024-02-08,474,842
7045,68,2024-12-03,219,389
7774,34,2024-09-18,273,404
5298,84,2024-09-26,322,572
4300,98,2024-01-13,411,487
4181,8,2024-07-27,71,105
6614,68,2024-02-14,106,157
4382,63,2024-02-28,477,706
1661,18,2024-09-26,200,296
9205,73,2024-02-04,414,613
2823,90,2024-10-16,25,37
6371,25,2024-06-27,174,309
7949,85,2024-02-29,301,445
4681,61,2024-10-26,369,437
4486,74,2024-10-09,233,276
7298,77,2024-12-04,317,469
3733,89,2024-06-22,104,185
1575,14,2024-12-14,91,108
8003,36,2024-04-13,460,817
9720,67,2024-10-03,141,167
4173,78,2024-10-04,239,424
5660,51,2024-06-22,464,549
8181,18,2024-01-30,228,270
4310,51,2024-12-08,194,230
2541,85,2024-05-17,493,876
2557,31,2024-08-28,73,108
1749,78,2024-05-22,234,346
6786,25,2024-08-14,267,316
4891,67,2024-04-22,237,421
8139,78,2024-06-28,229,271
6933,52,2024-03-22,299,443
1981,65,2024-02-03,359,531
4738,40,2024-10-05,443,656
6139,43,2024-08-04,108,128
7073,32,2024-05-26,313,463
9913,86,2024-02-18,225,266
7123,80,2024-02-03,104,154
7160,77,2024-04-27,217,257
9130,9,2024-04-02,126,149
2401,78,2024-11-30,76,90
5938,80,2024-08-04,280,414
7788,30,2024-04-22,373,552
5231,16,2024-01-05,356,632
6275,68,2024-04-17,280,332
3817,60,2024-11-13,266,472
6727,34,2024-01-05,21,25
5749,13,2024-12-20,453,670
4459,4,2024-03-18,361,534
7692,66,2024-12-01,279,413
8371,11,2024-03-14,232,343
5168,24,2024-09-22,174,206
5815,33,2024-03-27,465,826
5441,9,2024-03-27,100,148
8303,96,2024-07-06,383,453
1381,41,2024-03-25,217,257
6924,49,2024-07-09,366,433
6161,18,2024-10-02,102,151
4506,29,2024-07-18,343,508
7610,29,2024-10-26,254,301
6442,78,2024-06-13,225,400
2081,4,2024-03-27,399,472
6021,87,2024-11-13,146,216
5972,83,2024-12-01,228,405
7274,79,2024-12-05,229,271
4391,34,2024-09-29,362,429
7472,94,2024-08-03,55,65
1436,92,2024-10-29,440,651
2839,41,2024-06-12,344,611
5899,42,2024-06-09,149,176
2009,3,2024-11-04,412,610
2953,36,2024-01-11,187,221
5355,69,2024-04-04,277,492
7224,45,2024-02-15,289,428
9745,1,2024-01-13,142,252
4386,61,2024-12-18,302,358
1180,3,2024-03-24,215,318
4935,18,2024-07-16,110,130
8944,31,2024-04-13,265,314
3844,68,2024-07-16,8,14
5877,65,2024-02-06,472,699
9523,87,2024-03-28,442,785
6473,35,2024-03-08,71,105
6129,10,2024-06-06,60,71
9272,41,2024-12-22,312,462
9616,83,2024-01-02,352,521
9894,56,2024-05-21,189,280
4064,71,2024-02-28,151,223
9340,3,2024-11-03,109,129
8475,62,2024-01-05,408,483
9310,73,2024-07-16,281,416
6731,44,2024-10-07,389,691
8942,39,2024-12-15,174,258
1302,27,2024-07-10,337,599
6500,15,2024-05-02,467,691
2363,67,2024-05-05,494,585
5446,93,2024-10-07,485,574
7433,35,2024-11-15,389,691
3149,2,2024-01-13,332,393
4711,26,2024-03-04,297,440
1225,82,2024-11-01,449,797
7379,53,2024-07-30,32,38
8583,48,2024-05-10,254,451
9495,53,2024-05-26,252,373
9577,65,2024-08-06,47,83
1207,1,2024-10-31,105,124
7194,54,2024-03-31,190,281
5995,27,2024-02-24,458,678
1634,60,2024-07-11,257,304
1977,78,2024-07-23,393,698
5957,86,2024-10-19,443,787
3139,89,2024-12-15,288,511
3092,95,2024-11-11,29,52
6437,47,2024-09-27,277,410
7166,47,2024-06-29,66,98
3102,30,2024-04-24,156,231
6568,94,2024-07-22,357,634
9966,61,2024-04-07,220,326
2591,89,2024-01-25,91,162
2133,57,2024-05-29,396,469
8471,9,2024-08-08,387,687
6656,39,2024-07-18,128,189
4861,29,2024-05-08,428,760
6015,88,2024-02-24,141,250
8695,89,2024-02-24,178,263
7569,84,2024-12-22,320,568
6395,80,2024-12-05,437,647
9641,34,2024-08-14,476,704
7072,92,2024-08-13,260,462
8394,70,2024-06-14,369,437
7998,25,2024-09-15,111,164
4984,7,2024-02-14,382,565
4251,19,2024-04-24,439,780
9494,17,2024-10-17,177,262
9158,73,2024-11-29,268,317
7467,41,2024-07-22,43,64
8216,96,2024-08-03,416,616
8088,95,2024-10-30,361,641
2793,64,2024-03-24,461,819
4648,7,2024-08-25,35,52
4009,61,2024-08-22,69,123
7785,36,2024-11-29,78,139
9082,96,2024-11-23,441,653
9675,29,2024-12-26,125,222
7310,73,2024-09-14,190,225
5830,9,2024-10-10,54,96
3846,15,2024-01-16,1,1
7730,47,2024-09-14,19,28
2837,45,2024-07-17,30,53
1714,99,2024-05-13,319,567
1232,68,2024-08-08,385,570
6850,5,2024-01-30,81,144
9942,64,2024-11-16,261,386
4366,60,2024-03-18,99,147
2436,56,2024-11-24,439,780
2528,59,2024-01-02,297,527
7409,37,2024-10-03,182,215
2558,79,2024-08-15,113,167
6624,20,2024-07-23,19,28
2197,4,2024-09-20,313,371
7423,24,2024-11-30,48,71
5219,58,2024-07-06,165,195
9686,93,2024-11-10,279,330
1654,85,2024-03-14,329,584
7568,21,2024-04-25,414,613
8366,16,2024-01-22,377,558
9665,85,2024-03-15,403,596
8678,59,2024-08-17,12,14
4071,59,2024-09-07,452,669
3434,95,2024-04-25,198,293
7946,8,2024-07-24,214,380
9305,85,2024-01-27,425,503
6966,50,2024-08-17,468,693
9629,8,2024-06-05,60,71
7983,81,2024-02-22,166,295
6595,72,2024-11-12,437,776
3380,28,2024-09-05,67,79
1675,58,2024-02-17,266,472
3023,76,2024-01-16,366,542
4805,19,2024-04-20,105,124
8417,89,2024-09-26,14,21
2988,92,2024-10-11,15,22
8121,5,2024-07-05,125,148
1577,51,2024-02-22,271,321
2149,42,2024-03-10,183,271
2548,46,2024-07-16,391,579
1874,87,2024-05-13,392,696
5600,76,2024-08-27,44,52
7132,11,2024-08-11,232,412
9693,31,2024-07-22,24,43
6196,65,2024-09-17,21,25
2338,70,2024-09-05,275,326
6101,54,2024-01-06,286,508
7175,2,2024-11-15,405,719
4991,53,2024-10-06,71,105
8840,94,2024-04-02,133,157
9898,56,2024-02-10,237,351
9847,75,2024-02-19,418,619
1547,91,2024-10-16,88,130
2256,7,2024-04-22,300,355
6271,44,2024-12-25,203,361
4298,29,2024-06-11,69,102
4073,4,2024-10-08,463,548
2056,50,2024-02-05,313,371
2581,57,2024-01-16,48,57
8255,50,2024-07-15,190,225
9088,36,2024-04-07,410,607
7055,77,2024-08-10,446,792
3858,42,2024-11-05,67,79
9797,4,2024-06-13,224,398
6917,9,2024-07-02,3,4
5131,24,2024-06-16,44,52
6585,10,2024-03-01,279,413
4390,9,2024-05-08,117,208
3583,81,2024-10-23,68,121
5471,76,2024-08-09,51,91
8604,98,2024-12-01,446,792
1201,28,2024-04-20,409,605
1379,88,2024-06-28,368,545
4262,61,2024-12-07,101,149
3661,95,2024-03-25,50,74
9045,60,2024-02-17,59,87
7024,89,2024-10-07,372,551
3187,33,2024-03-07,437,517
3460,68,2024-10-16,267,395
4584,4,2024-06-03,432,767
1478,56,2024-12-21,443,656
6244,29,2024-09-30,396,586
8091,17,2024-03-19,32,38
2763,93,2024-04-30,201,357
7667,5,2024-06-01,143,254
9204,83,2024-12-25,382,452
4702,42,2024-12-29,438,648
2296,71,2024-02-20,262,310
9360,99,2024-01-02,85,151
2804,94,2024-05-27,397,588
6770,4,2024-12-10,468,693
9486,91,2024-09-04,298,353
2118,60,2024-12-12,441,653
5835,89,2024-10-09,227,403
8945,5,2024-03-15,299,354
3039,8,2024-06-21,389,576
9127,92,2024-12-18,96,114
6182,93,2024-04-09,399,472
6349,57,2024-12-17,488,578
6845,62,2024-06-04,149,265
8785,94,2024-01-02,276,408
1210,31,2024-09-12,270,480
8010,49,2024-09-08,326,386
6384,51,2024-07-26,134,198
7588,81,2024-10-09,394,583
3678,9,2024-11-30,59,87
8749,40,2024-10-26,148,219
2751,61,2024-12-20,150,266
9058,36,2024-03-16,255,377
3304,37,2024-02-12,168,199
5062,65,2024-04-06,25,30
6613,28,2024-12-04,372,440
4264,79,2024-05-10,295,524
8457,43,2024-04-05,110,130
2142,48,2024-01-06,265,314
8687,5,2024-04-17,71,126
3380,41,2024-07-18,102,151
3111,25,2024-12-21,350,414
5267,6,2024-03-30,217,321
5848,60,2024-01-12,289,513
7102,74,2024-09-11,472,559
9587,35,2024-06-01,9,16
3574,25,2024-11-19,470,696
1049,74,2024-10-30,171,253
5314,75,2024-03-19,90,107
9010,52,2024-09-16,110,195
5589,11,2024-03-20,374,554
1386,85,2024-04-28,29,34
7086,31,2024-08-08,259,383
4858,64,2024-10-24,358,530
1507,15,2024-08-05,465,826
7756,56,2024-06-07,346,614
5928,76,2024-08-12,4,7
5062,99,2024-06-13,444,789
2384,57,2024-04-12,217,321
4455,35,2024-02-16,410,728
4324,58,2024-04-06,130,154
7344,50,2024-01-26,119,141
1404,30,2024-01-05,197,233
1936,37,2024-09-08,32,57
1181,32,2024-04-12,18,27
6915,65,2024-10-22,88,130
5440,74,2024-05-16,470,696
2619,61,2024-07-28,487,865
9770,78,2024-07-04,22,26
5170,8,2024-08-27,29,34
1225,78,2024-12-30,423,751
6191,99,2024-04-08,268,476
1445,24,2024-12-08,453,805
6646,69,2024-10-26,69,123
1008,87,2024-07-19,300,355
4658,96,2024-06-19,14,25
7371,58,2024-03-14,330,586
8704,96,2024-04-10,399,591
8615,59,2024-11-04,199,295
7294,63,2024-07-10,60,107
5149,82,2024-08-15,185,329
3470,80,2024-09-27,40,59
1899,22,2024-08-06,235,278
9113,71,2024-03-02,476,564
2686,45,2024-02-16,105,155
1459,44,2024-05-03,263,389
1685,42,2024-11-17,217,257
2642,30,2024-08-04,425,503
1865,33,2024-05-09,465,826
4261,61,2024-03-23,15,22
5655,98,2024-07-15,493,584
3007,18,2024-09-03,170,252
9828,91,2024-10-16,156,231
4019,54,2024-06-10,396,469
4428,91,2024-04-27,223,330
7273,8,2024-12-14,354,524
1890,36,2024-01-22,65,115
4274,81,2024-12-17,344,407
5101,34,2024-12-26,160,284
6555,82,2024-11-05,199,295
8094,42,2024-10-15,3,5
5247,11,2024-04-15,60,107
2073,23,2024-05-26,361,534
5902,45,2024-01-10,279,413
9044,2,2024-04-11,53,63
1439,80,2024-12-27,58,69
9659,81,2024-02-14,314,465
3630,76,2024-04-20,396,469
9166,15,2024-01-28,114,169
9695,33,2024-01-17,16,19
6722,36,2024-09-20,183,271
1210,25,2024-08-19,278,494
3439,66,2024-05-05,493,584
2718,17,2024-01-25,273,485
4992,67,2024-03-29,436,516
2295,99,2024-11-09,389,691
9589,84,2024-04-25,461,819
2828,49,2024-03-09,198,234
1410,72,2024-08-19,384,682
5371,40,2024-01-29,105,124
1124,23,2024-03-22,24,43
4410,5,2024-06-26,6,7
7918,49,2024-10-12,342,607
8699,49,2024-12-21,184,327
2076,96,2024-07-06,39,58
5372,97,2024-08-03,194,345
5512,4,2024-03-27,1,2
7963,1,2024-07-02,167,198
7834,93,2024-05-17,284,336
7644,24,2024-09-21,478,566
6020,55,2024-06-19,92,136
7860,43,2024-10-26,168,298
3972,18,2024-05-16,160,189
8988,94,2024-10-08,338,400
7442,27,2024-11-17,170,252
5194,82,2024-01-31,26,38
8678,89,2024-01-29,388,574
6366,33,2024-08-29,198,234
8990,38,2024-03-16,279,496
6146,73,2024-03-03,300,533
5749,73,2024-05-29,324,384
3931,23,2024-05-07,110,163
4491,72,2024-05-18,365,540
8766,92,2024-06-01,107,158
8404,81,2024-11-18,278,329
1685,62,2024-11-07,151,223
3888,26,2024-03-09,386,571
2565,4,2024-09-13,54,80
4102,85,2024-06-17,455,808
1437,94,2024-11-03,5,9
2360,97,2024-11-02,38,56
5710,53,2024-10-06,196,348
7295,55,2024-05-14,187,332
2487,56,2024-05-30,283,503
9016,70,2024-10-14,294,348
4626,1,2024-12-24,116,206
2606,22,2024-03-06,58,69
8908,17,2024-01-12,374,443
6611,1,2024-08-18,5,6
5973,12,2024-12-09,91,108
6575,47,2024-04-22,165,293
6721,79,2024-10-17,25,44
6839,74,2024-07-16,445,659
5951,29,2024-05-20,296,438
3880,31,2024-02-01,192,284
7888,71,2024-11-15,63,112
5490,53,2024-12-18,352,521
9727,55,2024-02-28,48,57
8209,17,2024-05-25,87,155
8763,53,2024-11-28,95,112
6218,28,2024-07-25,326,386
3937,55,2024-04-15,208,246
2934,86,2024-09-23,440,521
8408,33,2024-04-06,101,149
4887,19,2024-04-30,150,266
3759,56,2024-08-31,325,481
6588,27,2024-03-28,126,149
4268,77,2024-07-20,455,539
9232,77,2024-09-26,22,39
4731,94,2024-03-09,418,742
8093,35,2024-11-24,89,132
8382,81,2024-10-12,403,477
4484,31,2024-02-07,465,688
8263,57,2024-07-05,465,551
5517,94,2024-06-02,352,417
8998,18,2024-07-13,421,748
7857,55,2024-07-23,447,529
8642,67,2024-06-26,165,195
2943,96,2024-06-02,151,179
9384,31,2024-10-25,313,463
9208,55,2024-12-30,357,528
8174,75,2024-12-11,54,96
7223,57,2024-05-06,414,613
7016,76,2024-06-21,455,539
9528,12,2024-12-07,101,179
9429,12,2024-08-18,16,28
8121,50,2024-04-21,424,628
3217,34,2024-12-15,187,277
3271,9,2024-09-02,480,852
9172,37,2024-01-05,124,147
5955,22,2024-09-23,231,410
5524,92,2024-02-27,286,508
6428,96,2024-03-26,38,67
1593,85,2024-08-12,466,552
1882,93,2024-01-20,420,497
9015,31,2024-06-23,401,593
2682,6,2024-08-14,306,543
7253,51,2024-10-23,278,411
7845,12,2024-05-16,251,371
9183,50,2024-01-02,358,530
7491,70,2024-02-04,5,6
2450,18,2024-07-02,480,852
7948,43,2024-03-28,75,111
1270,85,2024-11-25,23,27
5350,28,2024-11-11,441,522
2613,38,2024-10-10,377,446
7204,10,2024-09-29,394,700
7801,44,2024-02-05,392,464
9862,44,2024-09-12,343,406
5454,33,2024-06-07,368,654
2927,29,2024-12-19,343,508
6455,45,2024-05-23,197,350
6330,30,2024-07-24,403,477
9561,65,2024-04-03,367,652
4205,3,2024-12-07,445,659
5999,97,2024-04-02,376,556
4596,53,2024-04-18,94,139
7874,43,2024-02-26,101,179
1019,51,2024-08-23,274,324
8698,83,2024-08-02,25,44
7099,44,2024-04-26,251,297
6021,20,2024-09-08,363,537
4636,59,2024-11-27,38,45
1282,78,2024-01-18,178,211
7748,32,2024-10-26,261,309
4994,77,2024-12-14,53,63
8934,50,2024-04-23,25,30
7637,98,2024-01-19,480,710
1292,83,2024-04-16,459,815
5102,49,2024-03-14,57,84
9164,73,2024-03-24,169,200
3305,47,2024-05-09,405,719
7688,89,2024-11-22,55,98
7743,76,2024-06-05,484,716
7121,13,2024-01-27,428,507
8985,78,2024-01-20,143,212
5626,59,2024-10-17,442,654
