product_id,store_id,type,message,severity,metric,threshold
1169,62,NO_RECENT_SALES,No sales in last 30 days despite having 809 units in stock,LOW,0,0
1169,69,NO_RECENT_SALES,No sales in last 30 days despite having 570 units in stock,LOW,0,0
1169,75,NO_RECENT_SALES,No sales in last 30 days despite having 28 units in stock,LOW,0,0
1171,3,NO_RECENT_SALES,No sales in last 30 days despite having 470 units in stock,LOW,0,0
1171,58,NO_RECENT_SALES,No sales in last 30 days despite having 518 units in stock,LOW,0,0
1172,67,NO_RECENT_SALES,No sales in last 30 days despite having 107 units in stock,LOW,0,0
1173,34,NO_RECENT_SALES,No sales in last 30 days despite having 511 units in stock,LOW,0,0
1173,43,NO_RECENT_SALES,No sales in last 30 days despite having 220 units in stock,LOW,0,0
1176,95,NO_RECENT_SALES,No sales in last 30 days despite having 586 units in stock,LOW,0,0
1177,4,NO_RECENT_SALES,No sales in last 30 days despite having 296 units in stock,LOW,0,0
1178,59,NO_RECENT_SALES,No sales in last 30 days despite having 161 units in stock,LOW,0,0
1180,47,NO_RECENT_SALES,No sales in last 30 days despite having 149 units in stock,LOW,0,0
1181,32,NO_RECENT_SALES,No sales in last 30 days despite having 633 units in stock,LOW,0,0
1182,57,NO_RECENT_SALES,No sales in last 30 days despite having 564 units in stock,LOW,0,0
1182,66,NO_RECENT_SALES,No sales in last 30 days despite having 672 units in stock,LOW,0,0
1182,78,NO_RECENT_SALES,No sales in last 30 days despite having 342 units in stock,LOW,0,0
1183,55,NO_RECENT_SALES,No sales in last 30 days despite having 812 units in stock,LOW,0,0
1183,90,NO_RECENT_SALES,No sales in last 30 days despite having 557 units in stock,LOW,0,0
1184,95,NO_RECENT_SALES,No sales in last 30 days despite having 204 units in stock,LOW,0,0
1186,11,NO_RECENT_SALES,No sales in last 30 days despite having 65 units in stock,LOW,0,0
1187,16,NO_RECENT_SALES,No sales in last 30 days despite having 617 units in stock,LOW,0,0
1187,31,NO_RECENT_SALES,No sales in last 30 days despite having 503 units in stock,LOW,0,0
1187,45,NO_RECENT_SALES,No sales in last 30 days despite having 376 units in stock,LOW,0,0
1188,87,NO_RECENT_SALES,No sales in last 30 days despite having 688 units in stock,LOW,0,0
1189,42,NO_RECENT_SALES,No sales in last 30 days despite having 990 units in stock,LOW,0,0
1190,2,NO_RECENT_SALES,No sales in last 30 days despite having 128 units in stock,LOW,0,0
1192,64,NO_RECENT_SALES,No sales in last 30 days despite having 320 units in stock,LOW,0,0
1193,26,NO_RECENT_SALES,No sales in last 30 days despite having 360 units in stock,LOW,0,0
1193,79,NO_RECENT_SALES,No sales in last 30 days despite having 761 units in stock,LOW,0,0
1196,8,NO_RECENT_SALES,No sales in last 30 days despite having 576 units in stock,LOW,0,0
1197,45,NO_RECENT_SALES,No sales in last 30 days despite having 734 units in stock,LOW,0,0
1197,57,NO_RECENT_SALES,No sales in last 30 days despite having 811 units in stock,LOW,0,0
1197,79,NO_RECENT_SALES,No sales in last 30 days despite having 774 units in stock,LOW,0,0
1199,66,NO_RECENT_SALES,No sales in last 30 days despite having 867 units in stock,LOW,0,0
1199,72,NO_RECENT_SALES,No sales in last 30 days despite having 713 units in stock,LOW,0,0
1202,78,NO_RECENT_SALES,No sales in last 30 days despite having 488 units in stock,LOW,0,0
1203,32,NO_RECENT_SALES,No sales in last 30 days despite having 264 units in stock,LOW,0,0
1203,68,NO_RECENT_SALES,No sales in last 30 days despite having 4 units in stock,LOW,0,0
1205,29,NO_RECENT_SALES,No sales in last 30 days despite having 187 units in stock,LOW,0,0
1206,75,NO_RECENT_SALES,No sales in last 30 days despite having 686 units in stock,LOW,0,0
1207,64,NO_RECENT_SALES,No sales in last 30 days despite having 746 units in stock,LOW,0,0
1207,70,NO_RECENT_SALES,No sales in last 30 days despite having 38 units in stock,LOW,0,0
1208,4,NO_RECENT_SALES,No sales in last 30 days despite having 230 units in stock,LOW,0,0
1208,48,NO_RECENT_SALES,No sales in last 30 days despite having 154 units in stock,LOW,0,0
1209,19,NO_RECENT_SALES,No sales in last 30 days despite having 224 units in stock,LOW,0,0
1209,44,NO_RECENT_SALES,No sales in last 30 days despite having 227 units in stock,LOW,0,0
1209,87,NO_RECENT_SALES,No sales in last 30 days despite having 134 units in stock,LOW,0,0
1210,32,NO_RECENT_SALES,No sales in last 30 days despite having 158 units in stock,LOW,0,0
1210,51,NO_RECENT_SALES,No sales in last 30 days despite having 859 units in stock,LOW,0,0
1212,67,NO_RECENT_SALES,No sales in last 30 days despite having 454 units in stock,LOW,0,0
1213,18,NO_RECENT_SALES,No sales in last 30 days despite having 684 units in stock,LOW,0,0
1213,25,NO_RECENT_SALES,No sales in last 30 days despite having 590 units in stock,LOW,0,0
1213,72,NO_RECENT_SALES,No sales in last 30 days despite having 301 units in stock,LOW,0,0
1215,77,NO_RECENT_SALES,No sales in last 30 days despite having 823 units in stock,LOW,0,0
1216,38,NO_RECENT_SALES,No sales in last 30 days despite having 681 units in stock,LOW,0,0
1217,16,NO_RECENT_SALES,No sales in last 30 days despite having 653 units in stock,LOW,0,0
1217,32,NO_RECENT_SALES,No sales in last 30 days despite having 931 units in stock,LOW,0,0
1217,66,NO_RECENT_SALES,No sales in last 30 days despite having 412 units in stock,LOW,0,0
1219,13,NO_RECENT_SALES,No sales in last 30 days despite having 523 units in stock,LOW,0,0
1220,77,NO_RECENT_SALES,No sales in last 30 days despite having 324 units in stock,LOW,0,0
1222,32,NO_RECENT_SALES,No sales in last 30 days despite having 476 units in stock,LOW,0,0
1222,83,NO_RECENT_SALES,No sales in last 30 days despite having 540 units in stock,LOW,0,0
1222,84,NO_RECENT_SALES,No sales in last 30 days despite having 664 units in stock,LOW,0,0
1223,46,NO_RECENT_SALES,No sales in last 30 days despite having 244 units in stock,LOW,0,0
1224,37,NO_RECENT_SALES,No sales in last 30 days despite having 344 units in stock,LOW,0,0
1226,1,NO_RECENT_SALES,No sales in last 30 days despite having 668 units in stock,LOW,0,0
1227,6,NO_RECENT_SALES,No sales in last 30 days despite having 988 units in stock,LOW,0,0
1228,32,NO_RECENT_SALES,No sales in last 30 days despite having 786 units in stock,LOW,0,0
1233,47,NO_RECENT_SALES,No sales in last 30 days despite having 577 units in stock,LOW,0,0
1233,72,NO_RECENT_SALES,No sales in last 30 days despite having 111 units in stock,LOW,0,0
1234,43,NO_RECENT_SALES,No sales in last 30 days despite having 826 units in stock,LOW,0,0
1235,89,NO_RECENT_SALES,No sales in last 30 days despite having 93 units in stock,LOW,0,0
1235,90,NO_RECENT_SALES,No sales in last 30 days despite having 304 units in stock,LOW,0,0
1236,71,NO_RECENT_SALES,No sales in last 30 days despite having 427 units in stock,LOW,0,0
1236,87,NO_RECENT_SALES,No sales in last 30 days despite having 610 units in stock,LOW,0,0
1237,73,NO_RECENT_SALES,No sales in last 30 days despite having 580 units in stock,LOW,0,0
1237,74,NO_RECENT_SALES,No sales in last 30 days despite having 733 units in stock,LOW,0,0
1238,98,NO_RECENT_SALES,No sales in last 30 days despite having 184 units in stock,LOW,0,0
1239,25,NO_RECENT_SALES,No sales in last 30 days despite having 763 units in stock,LOW,0,0
1239,27,NO_RECENT_SALES,No sales in last 30 days despite having 147 units in stock,LOW,0,0
1239,35,NO_RECENT_SALES,No sales in last 30 days despite having 699 units in stock,LOW,0,0
1239,86,NO_RECENT_SALES,No sales in last 30 days despite having 179 units in stock,LOW,0,0
1240,88,NO_RECENT_SALES,No sales in last 30 days despite having 127 units in stock,LOW,0,0
1241,63,NO_RECENT_SALES,No sales in last 30 days despite having 172 units in stock,LOW,0,0
1242,16,NO_RECENT_SALES,No sales in last 30 days despite having 797 units in stock,LOW,0,0
1243,58,NO_RECENT_SALES,No sales in last 30 days despite having 638 units in stock,LOW,0,0
1243,69,NO_RECENT_SALES,No sales in last 30 days despite having 944 units in stock,LOW,0,0
1246,43,NO_RECENT_SALES,No sales in last 30 days despite having 934 units in stock,LOW,0,0
1246,54,NO_RECENT_SALES,No sales in last 30 days despite having 451 units in stock,LOW,0,0
1246,99,NO_RECENT_SALES,No sales in last 30 days despite having 20 units in stock,LOW,0,0
1247,10,NO_RECENT_SALES,No sales in last 30 days despite having 455 units in stock,LOW,0,0
1247,57,NO_RECENT_SALES,No sales in last 30 days despite having 418 units in stock,LOW,0,0
1250,91,NO_RECENT_SALES,No sales in last 30 days despite having 64 units in stock,LOW,0,0
1253,25,NO_RECENT_SALES,No sales in last 30 days despite having 783 units in stock,LOW,0,0
1254,70,NO_RECENT_SALES,No sales in last 30 days despite having 210 units in stock,LOW,0,0
1255,68,NO_RECENT_SALES,No sales in last 30 days despite having 77 units in stock,LOW,0,0
1256,30,NO_RECENT_SALES,No sales in last 30 days despite having 725 units in stock,LOW,0,0
1256,78,NO_RECENT_SALES,No sales in last 30 days despite having 242 units in stock,LOW,0,0
1256,90,NO_RECENT_SALES,No sales in last 30 days despite having 143 units in stock,LOW,0,0
1257,37,NO_RECENT_SALES,No sales in last 30 days despite having 483 units in stock,LOW,0,0
1258,51,NO_RECENT_SALES,No sales in last 30 days despite having 4 units in stock,LOW,0,0
1258,91,NO_RECENT_SALES,No sales in last 30 days despite having 308 units in stock,LOW,0,0
1259,62,NO_RECENT_SALES,No sales in last 30 days despite having 549 units in stock,LOW,0,0
1260,12,NO_RECENT_SALES,No sales in last 30 days despite having 917 units in stock,LOW,0,0
1260,14,NO_RECENT_SALES,No sales in last 30 days despite having 716 units in stock,LOW,0,0
1260,17,NO_RECENT_SALES,No sales in last 30 days despite having 891 units in stock,LOW,0,0
1260,98,NO_RECENT_SALES,No sales in last 30 days despite having 360 units in stock,LOW,0,0
1260,99,NO_RECENT_SALES,No sales in last 30 days despite having 376 units in stock,LOW,0,0
1261,49,NO_RECENT_SALES,No sales in last 30 days despite having 793 units in stock,LOW,0,0
1261,62,NO_RECENT_SALES,No sales in last 30 days despite having 822 units in stock,LOW,0,0
1261,80,NO_RECENT_SALES,No sales in last 30 days despite having 373 units in stock,LOW,0,0
1262,6,NO_RECENT_SALES,No sales in last 30 days despite having 711 units in stock,LOW,0,0
1265,1,NO_RECENT_SALES,No sales in last 30 days despite having 179 units in stock,LOW,0,0
1265,19,NO_RECENT_SALES,No sales in last 30 days despite having 971 units in stock,LOW,0,0
1267,25,NO_RECENT_SALES,No sales in last 30 days despite having 566 units in stock,LOW,0,0
1267,58,NO_RECENT_SALES,No sales in last 30 days despite having 800 units in stock,LOW,0,0
1267,80,NO_RECENT_SALES,No sales in last 30 days despite having 28 units in stock,LOW,0,0
1268,16,NO_RECENT_SALES,No sales in last 30 days despite having 467 units in stock,LOW,0,0
1269,42,NO_RECENT_SALES,No sales in last 30 days despite having 317 units in stock,LOW,0,0
1269,42,NO_RECENT_SALES,No sales in last 30 days despite having 753 units in stock,LOW,0,0
1269,55,NO_RECENT_SALES,No sales in last 30 days despite having 626 units in stock,LOW,0,0
1271,55,NO_RECENT_SALES,No sales in last 30 days despite having 993 units in stock,LOW,0,0
1271,91,NO_RECENT_SALES,No sales in last 30 days despite having 884 units in stock,LOW,0,0
1272,41,NO_RECENT_SALES,No sales in last 30 days despite having 383 units in stock,LOW,0,0
1273,16,NO_RECENT_SALES,No sales in last 30 days despite having 217 units in stock,LOW,0,0
1273,50,NO_RECENT_SALES,No sales in last 30 days despite having 752 units in stock,LOW,0,0
1273,69,NO_RECENT_SALES,No sales in last 30 days despite having 361 units in stock,LOW,0,0
1273,75,NO_RECENT_SALES,No sales in last 30 days despite having 496 units in stock,LOW,0,0
1274,16,NO_RECENT_SALES,No sales in last 30 days despite having 242 units in stock,LOW,0,0
1275,61,NO_RECENT_SALES,No sales in last 30 days despite having 782 units in stock,LOW,0,0
1276,5,NO_RECENT_SALES,No sales in last 30 days despite having 880 units in stock,LOW,0,0
1280,49,NO_RECENT_SALES,No sales in last 30 days despite having 755 units in stock,LOW,0,0
1281,31,NO_RECENT_SALES,No sales in last 30 days despite having 129 units in stock,LOW,0,0
1281,61,NO_RECENT_SALES,No sales in last 30 days despite having 663 units in stock,LOW,0,0
1281,64,NO_RECENT_SALES,No sales in last 30 days despite having 814 units in stock,LOW,0,0
1281,68,NO_RECENT_SALES,No sales in last 30 days despite having 435 units in stock,LOW,0,0
1281,76,NO_RECENT_SALES,No sales in last 30 days despite having 310 units in stock,LOW,0,0
1281,86,NO_RECENT_SALES,No sales in last 30 days despite having 205 units in stock,LOW,0,0
1282,5,NO_RECENT_SALES,No sales in last 30 days despite having 460 units in stock,LOW,0,0
1284,22,NO_RECENT_SALES,No sales in last 30 days despite having 742 units in stock,LOW,0,0
1284,64,NO_RECENT_SALES,No sales in last 30 days despite having 55 units in stock,LOW,0,0
1285,12,NO_RECENT_SALES,No sales in last 30 days despite having 60 units in stock,LOW,0,0
1285,20,NO_RECENT_SALES,No sales in last 30 days despite having 303 units in stock,LOW,0,0
1286,21,NO_RECENT_SALES,No sales in last 30 days despite having 980 units in stock,LOW,0,0
1286,53,NO_RECENT_SALES,No sales in last 30 days despite having 393 units in stock,LOW,0,0
1286,62,NO_RECENT_SALES,No sales in last 30 days despite having 17 units in stock,LOW,0,0
1287,69,NO_RECENT_SALES,No sales in last 30 days despite having 721 units in stock,LOW,0,0
1289,37,NO_RECENT_SALES,No sales in last 30 days despite having 665 units in stock,LOW,0,0
1290,46,NO_RECENT_SALES,No sales in last 30 days despite having 130 units in stock,LOW,0,0
1290,79,NO_RECENT_SALES,No sales in last 30 days despite having 338 units in stock,LOW,0,0
1293,4,NO_RECENT_SALES,No sales in last 30 days despite having 967 units in stock,LOW,0,0
1294,31,NO_RECENT_SALES,No sales in last 30 days despite having 949 units in stock,LOW,0,0
1296,85,NO_RECENT_SALES,No sales in last 30 days despite having 343 units in stock,LOW,0,0
1299,72,NO_RECENT_SALES,No sales in last 30 days despite having 486 units in stock,LOW,0,0
1300,14,NO_RECENT_SALES,No sales in last 30 days despite having 629 units in stock,LOW,0,0
1300,89,NO_RECENT_SALES,No sales in last 30 days despite having 260 units in stock,LOW,0,0
1301,19,NO_RECENT_SALES,No sales in last 30 days despite having 284 units in stock,LOW,0,0
1301,63,NO_RECENT_SALES,No sales in last 30 days despite having 70 units in stock,LOW,0,0
1301,74,NO_RECENT_SALES,No sales in last 30 days despite having 471 units in stock,LOW,0,0
1302,4,NO_RECENT_SALES,No sales in last 30 days despite having 910 units in stock,LOW,0,0
1303,46,NO_RECENT_SALES,No sales in last 30 days despite having 479 units in stock,LOW,0,0
1303,61,NO_RECENT_SALES,No sales in last 30 days despite having 202 units in stock,LOW,0,0
1303,88,NO_RECENT_SALES,No sales in last 30 days despite having 993 units in stock,LOW,0,0
1303,96,NO_RECENT_SALES,No sales in last 30 days despite having 737 units in stock,LOW,0,0
1305,30,NO_RECENT_SALES,No sales in last 30 days despite having 588 units in stock,LOW,0,0
1305,69,NO_RECENT_SALES,No sales in last 30 days despite having 214 units in stock,LOW,0,0
1305,72,NO_RECENT_SALES,No sales in last 30 days despite having 989 units in stock,LOW,0,0
1308,35,NO_RECENT_SALES,No sales in last 30 days despite having 859 units in stock,LOW,0,0
1308,88,NO_RECENT_SALES,No sales in last 30 days despite having 998 units in stock,LOW,0,0
1310,95,NO_RECENT_SALES,No sales in last 30 days despite having 545 units in stock,LOW,0,0
1311,38,NO_RECENT_SALES,No sales in last 30 days despite having 210 units in stock,LOW,0,0
1311,78,NO_RECENT_SALES,No sales in last 30 days despite having 143 units in stock,LOW,0,0
1312,34,NO_RECENT_SALES,No sales in last 30 days despite having 297 units in stock,LOW,0,0
1312,70,NO_RECENT_SALES,No sales in last 30 days despite having 510 units in stock,LOW,0,0
1312,82,NO_RECENT_SALES,No sales in last 30 days despite having 146 units in stock,LOW,0,0
1313,44,NO_RECENT_SALES,No sales in last 30 days despite having 230 units in stock,LOW,0,0
1314,38,NO_RECENT_SALES,No sales in last 30 days despite having 728 units in stock,LOW,0,0
1314,69,NO_RECENT_SALES,No sales in last 30 days despite having 832 units in stock,LOW,0,0
1315,5,NO_RECENT_SALES,No sales in last 30 days despite having 877 units in stock,LOW,0,0
1315,36,NO_RECENT_SALES,No sales in last 30 days despite having 749 units in stock,LOW,0,0
1315,86,NO_RECENT_SALES,No sales in last 30 days despite having 88 units in stock,LOW,0,0
1316,20,NO_RECENT_SALES,No sales in last 30 days despite having 969 units in stock,LOW,0,0
1318,16,NO_RECENT_SALES,No sales in last 30 days despite having 914 units in stock,LOW,0,0
1318,24,NO_RECENT_SALES,No sales in last 30 days despite having 192 units in stock,LOW,0,0
1318,25,NO_RECENT_SALES,No sales in last 30 days despite having 514 units in stock,LOW,0,0
1320,61,NO_RECENT_SALES,No sales in last 30 days despite having 119 units in stock,LOW,0,0
1320,87,NO_RECENT_SALES,No sales in last 30 days despite having 474 units in stock,LOW,0,0
1321,21,NO_RECENT_SALES,No sales in last 30 days despite having 620 units in stock,LOW,0,0
1322,58,NO_RECENT_SALES,No sales in last 30 days despite having 248 units in stock,LOW,0,0
1322,75,NO_RECENT_SALES,No sales in last 30 days despite having 844 units in stock,LOW,0,0
1324,66,NO_RECENT_SALES,No sales in last 30 days despite having 967 units in stock,LOW,0,0
1325,84,NO_RECENT_SALES,No sales in last 30 days despite having 260 units in stock,LOW,0,0
1327,47,NO_RECENT_SALES,No sales in last 30 days despite having 762 units in stock,LOW,0,0
1327,77,NO_RECENT_SALES,No sales in last 30 days despite having 912 units in stock,LOW,0,0
1328,98,NO_RECENT_SALES,No sales in last 30 days despite having 169 units in stock,LOW,0,0
1329,19,NO_RECENT_SALES,No sales in last 30 days despite having 789 units in stock,LOW,0,0
1330,52,NO_RECENT_SALES,No sales in last 30 days despite having 341 units in stock,LOW,0,0
1331,48,NO_RECENT_SALES,No sales in last 30 days despite having 16 units in stock,LOW,0,0
1332,17,NO_RECENT_SALES,No sales in last 30 days despite having 369 units in stock,LOW,0,0
1332,47,NO_RECENT_SALES,No sales in last 30 days despite having 748 units in stock,LOW,0,0
1332,72,NO_RECENT_SALES,No sales in last 30 days despite having 432 units in stock,LOW,0,0
1333,74,NO_RECENT_SALES,No sales in last 30 days despite having 294 units in stock,LOW,0,0
1333,80,NO_RECENT_SALES,No sales in last 30 days despite having 84 units in stock,LOW,0,0
1334,50,NO_RECENT_SALES,No sales in last 30 days despite having 339 units in stock,LOW,0,0
1335,34,NO_RECENT_SALES,No sales in last 30 days despite having 358 units in stock,LOW,0,0
1336,45,NO_RECENT_SALES,No sales in last 30 days despite having 31 units in stock,LOW,0,0
1336,91,NO_RECENT_SALES,No sales in last 30 days despite having 491 units in stock,LOW,0,0
1337,18,NO_RECENT_SALES,No sales in last 30 days despite having 44 units in stock,LOW,0,0
1337,41,NO_RECENT_SALES,No sales in last 30 days despite having 654 units in stock,LOW,0,0
1338,63,NO_RECENT_SALES,No sales in last 30 days despite having 860 units in stock,LOW,0,0
1338,81,NO_RECENT_SALES,No sales in last 30 days despite having 574 units in stock,LOW,0,0
1339,54,NO_RECENT_SALES,No sales in last 30 days despite having 152 units in stock,LOW,0,0
1339,67,NO_RECENT_SALES,No sales in last 30 days despite having 355 units in stock,LOW,0,0
1341,21,NO_RECENT_SALES,No sales in last 30 days despite having 13 units in stock,LOW,0,0
1341,42,NO_RECENT_SALES,No sales in last 30 days despite having 40 units in stock,LOW,0,0
1342,44,NO_RECENT_SALES,No sales in last 30 days despite having 862 units in stock,LOW,0,0
1342,89,NO_RECENT_SALES,No sales in last 30 days despite having 243 units in stock,LOW,0,0
1342,96,NO_RECENT_SALES,No sales in last 30 days despite having 291 units in stock,LOW,0,0
1343,6,NO_RECENT_SALES,No sales in last 30 days despite having 62 units in stock,LOW,0,0
1344,61,NO_RECENT_SALES,No sales in last 30 days despite having 928 units in stock,LOW,0,0
1345,97,NO_RECENT_SALES,No sales in last 30 days despite having 921 units in stock,LOW,0,0
1346,72,NO_RECENT_SALES,No sales in last 30 days despite having 177 units in stock,LOW,0,0
1347,19,NO_RECENT_SALES,No sales in last 30 days despite having 62 units in stock,LOW,0,0
1348,11,NO_RECENT_SALES,No sales in last 30 days despite having 52 units in stock,LOW,0,0
1348,17,NO_RECENT_SALES,No sales in last 30 days despite having 714 units in stock,LOW,0,0
1350,61,NO_RECENT_SALES,No sales in last 30 days despite having 734 units in stock,LOW,0,0
1351,75,NO_RECENT_SALES,No sales in last 30 days despite having 759 units in stock,LOW,0,0
1355,16,NO_RECENT_SALES,No sales in last 30 days despite having 422 units in stock,LOW,0,0
1355,32,NO_RECENT_SALES,No sales in last 30 days despite having 34 units in stock,LOW,0,0
1356,58,NO_RECENT_SALES,No sales in last 30 days despite having 938 units in stock,LOW,0,0
1356,78,NO_RECENT_SALES,No sales in last 30 days despite having 643 units in stock,LOW,0,0
1359,35,NO_RECENT_SALES,No sales in last 30 days despite having 545 units in stock,LOW,0,0
1361,44,NO_RECENT_SALES,No sales in last 30 days despite having 659 units in stock,LOW,0,0
1362,26,NO_RECENT_SALES,No sales in last 30 days despite having 497 units in stock,LOW,0,0
1365,16,NO_RECENT_SALES,No sales in last 30 days despite having 297 units in stock,LOW,0,0
1365,21,NO_RECENT_SALES,No sales in last 30 days despite having 235 units in stock,LOW,0,0
1365,67,NO_RECENT_SALES,No sales in last 30 days despite having 425 units in stock,LOW,0,0
1366,16,NO_RECENT_SALES,No sales in last 30 days despite having 130 units in stock,LOW,0,0
1366,78,NO_RECENT_SALES,No sales in last 30 days despite having 591 units in stock,LOW,0,0
1366,80,NO_RECENT_SALES,No sales in last 30 days despite having 117 units in stock,LOW,0,0
1367,61,NO_RECENT_SALES,No sales in last 30 days despite having 468 units in stock,LOW,0,0
1367,72,NO_RECENT_SALES,No sales in last 30 days despite having 809 units in stock,LOW,0,0
1367,79,NO_RECENT_SALES,No sales in last 30 days despite having 237 units in stock,LOW,0,0
1369,7,NO_RECENT_SALES,No sales in last 30 days despite having 92 units in stock,LOW,0,0
1369,33,NO_RECENT_SALES,No sales in last 30 days despite having 217 units in stock,LOW,0,0
1369,75,NO_RECENT_SALES,No sales in last 30 days despite having 355 units in stock,LOW,0,0
1369,80,NO_RECENT_SALES,No sales in last 30 days despite having 738 units in stock,LOW,0,0
1370,39,NO_RECENT_SALES,No sales in last 30 days despite having 223 units in stock,LOW,0,0
1371,67,NO_RECENT_SALES,No sales in last 30 days despite having 783 units in stock,LOW,0,0
1371,73,NO_RECENT_SALES,No sales in last 30 days despite having 70 units in stock,LOW,0,0
1374,40,NO_RECENT_SALES,No sales in last 30 days despite having 387 units in stock,LOW,0,0
1374,60,NO_RECENT_SALES,No sales in last 30 days despite having 433 units in stock,LOW,0,0
1376,14,NO_RECENT_SALES,No sales in last 30 days despite having 963 units in stock,LOW,0,0
1376,24,NO_RECENT_SALES,No sales in last 30 days despite having 194 units in stock,LOW,0,0
1376,35,NO_RECENT_SALES,No sales in last 30 days despite having 694 units in stock,LOW,0,0
1376,60,NO_RECENT_SALES,No sales in last 30 days despite having 648 units in stock,LOW,0,0
1378,35,NO_RECENT_SALES,No sales in last 30 days despite having 606 units in stock,LOW,0,0
1379,98,NO_RECENT_SALES,No sales in last 30 days despite having 857 units in stock,LOW,0,0
1380,15,NO_RECENT_SALES,No sales in last 30 days despite having 100 units in stock,LOW,0,0
1380,69,NO_RECENT_SALES,No sales in last 30 days despite having 484 units in stock,LOW,0,0
1380,79,NO_RECENT_SALES,No sales in last 30 days despite having 77 units in stock,LOW,0,0
1381,34,NO_RECENT_SALES,No sales in last 30 days despite having 570 units in stock,LOW,0,0
1381,85,NO_RECENT_SALES,No sales in last 30 days despite having 865 units in stock,LOW,0,0
1382,20,NO_RECENT_SALES,No sales in last 30 days despite having 723 units in stock,LOW,0,0
1382,33,NO_RECENT_SALES,No sales in last 30 days despite having 782 units in stock,LOW,0,0
1383,60,NO_RECENT_SALES,No sales in last 30 days despite having 619 units in stock,LOW,0,0
1383,66,NO_RECENT_SALES,No sales in last 30 days despite having 200 units in stock,LOW,0,0
1383,98,NO_RECENT_SALES,No sales in last 30 days despite having 318 units in stock,LOW,0,0
1385,33,NO_RECENT_SALES,No sales in last 30 days despite having 124 units in stock,LOW,0,0
1385,62,NO_RECENT_SALES,No sales in last 30 days despite having 639 units in stock,LOW,0,0
1386,82,NO_RECENT_SALES,No sales in last 30 days despite having 693 units in stock,LOW,0,0
1387,24,NO_RECENT_SALES,No sales in last 30 days despite having 301 units in stock,LOW,0,0
1389,14,NO_RECENT_SALES,No sales in last 30 days despite having 912 units in stock,LOW,0,0
1390,34,NO_RECENT_SALES,No sales in last 30 days despite having 269 units in stock,LOW,0,0
1390,69,NO_RECENT_SALES,No sales in last 30 days despite having 281 units in stock,LOW,0,0
1390,71,NO_RECENT_SALES,No sales in last 30 days despite having 218 units in stock,LOW,0,0
1390,75,NO_RECENT_SALES,No sales in last 30 days despite having 17 units in stock,LOW,0,0
1391,56,NO_RECENT_SALES,No sales in last 30 days despite having 467 units in stock,LOW,0,0
1392,41,NO_RECENT_SALES,No sales in last 30 days despite having 425 units in stock,LOW,0,0
1393,54,NO_RECENT_SALES,No sales in last 30 days despite having 63 units in stock,LOW,0,0
1394,72,NO_RECENT_SALES,No sales in last 30 days despite having 225 units in stock,LOW,0,0
1395,72,NO_RECENT_SALES,No sales in last 30 days despite having 141 units in stock,LOW,0,0
1395,79,NO_RECENT_SALES,No sales in last 30 days despite having 161 units in stock,LOW,0,0
1398,8,NO_RECENT_SALES,No sales in last 30 days despite having 547 units in stock,LOW,0,0
1399,14,NO_RECENT_SALES,No sales in last 30 days despite having 266 units in stock,LOW,0,0
1399,48,NO_RECENT_SALES,No sales in last 30 days despite having 809 units in stock,LOW,0,0
1400,23,NO_RECENT_SALES,No sales in last 30 days despite having 398 units in stock,LOW,0,0
1400,39,NO_RECENT_SALES,No sales in last 30 days despite having 803 units in stock,LOW,0,0
1400,54,NO_RECENT_SALES,No sales in last 30 days despite having 834 units in stock,LOW,0,0
1400,83,NO_RECENT_SALES,No sales in last 30 days despite having 423 units in stock,LOW,0,0
1401,89,NO_RECENT_SALES,No sales in last 30 days despite having 774 units in stock,LOW,0,0
1403,7,NO_RECENT_SALES,No sales in last 30 days despite having 990 units in stock,LOW,0,0
1403,50,NO_RECENT_SALES,No sales in last 30 days despite having 540 units in stock,LOW,0,0
1403,85,NO_RECENT_SALES,No sales in last 30 days despite having 13 units in stock,LOW,0,0
1403,93,NO_RECENT_SALES,No sales in last 30 days despite having 503 units in stock,LOW,0,0
1404,12,NO_RECENT_SALES,No sales in last 30 days despite having 256 units in stock,LOW,0,0
1407,39,NO_RECENT_SALES,No sales in last 30 days despite having 928 units in stock,LOW,0,0
1407,54,NO_RECENT_SALES,No sales in last 30 days despite having 450 units in stock,LOW,0,0
1407,71,NO_RECENT_SALES,No sales in last 30 days despite having 298 units in stock,LOW,0,0
1407,87,NO_RECENT_SALES,No sales in last 30 days despite having 896 units in stock,LOW,0,0
1409,14,NO_RECENT_SALES,No sales in last 30 days despite having 14 units in stock,LOW,0,0
1410,96,NO_RECENT_SALES,No sales in last 30 days despite having 576 units in stock,LOW,0,0
1411,42,NO_RECENT_SALES,No sales in last 30 days despite having 326 units in stock,LOW,0,0
1411,42,NO_RECENT_SALES,No sales in last 30 days despite having 635 units in stock,LOW,0,0
1411,82,NO_RECENT_SALES,No sales in last 30 days despite having 948 units in stock,LOW,0,0
1414,48,NO_RECENT_SALES,No sales in last 30 days despite having 639 units in stock,LOW,0,0
1415,67,NO_RECENT_SALES,No sales in last 30 days despite having 485 units in stock,LOW,0,0
1416,92,NO_RECENT_SALES,No sales in last 30 days despite having 399 units in stock,LOW,0,0
1417,46,NO_RECENT_SALES,No sales in last 30 days despite having 94 units in stock,LOW,0,0
1418,86,NO_RECENT_SALES,No sales in last 30 days despite having 261 units in stock,LOW,0,0
