Stockout Anomalies Detected:
ProductID: 8730, StoreID: 45, Stock: 13, Forecasted Sales: 359
ProductID: 6393, StoreID: 78, Stock: 621, Reorder Point: 25
ProductID: 8466, StoreID: 39, Stock: 656, Reorder Point: 41
ProductID: 8663, StoreID: 82, Stock: 293, Reorder Point: 94
ProductID: 1000, StoreID: 93, Stock: 749, Reorder Point: 87
ProductID: 2536, StoreID: 83, Stock: 265, Reorder Point: 121
ProductID: 6596, StoreID: 33, Stock: 382, Reorder Point: 136
ProductID: 4181, StoreID: 85, Stock: 475, Reorder Point: 36
ProductID: 5675, StoreID: 87, Stock: 193, Reorder Point: 29
ProductID: 1025, StoreID: 57, Stock: 506, Reorder Point: 63
ProductID: 7296, StoreID: 80, Stock: 860, Reorder Point: 63
ProductID: 2895, StoreID: 38, Stock: 915, Reorder Point: 12
ProductID: 3277, StoreID: 70, Stock: 864, Reorder Point: 179
ProductID: 7924, StoreID: 87, Stock: 647, Reorder Point: 135
ProductID: 1623, StoreID: 25, Stock: 773, Reorder Point: 140
ProductID: 8981, StoreID: 93, Stock: 911, Reorder Point: 75
ProductID: 1779, StoreID: 6, Stock: 930, Reorder Point: 99
ProductID: 5720, StoreID: 5, Stock: 714, Reorder Point: 16
ProductID: 1678, StoreID: 84, Stock: 681, Reorder Point: 123
ProductID: 3975, StoreID: 49, Stock: 256, Reorder Point: 67
ProductID: 6149, StoreID: 13, Stock: 393, Reorder Point: 121
ProductID: 2237, StoreID: 92, Stock: 704, Reorder Point: 115
ProductID: 7937, StoreID: 64, Stock: 939, Reorder Point: 21
ProductID: 3805, StoreID: 88, Stock: 105, Reorder Point: 47
ProductID: 6792, StoreID: 71, Stock: 740, Reorder Point: 127
ProductID: 6603, StoreID: 51, Stock: 376, Reorder Point: 120
ProductID: 6949, StoreID: 2, Stock: 703, Reorder Point: 101
ProductID: 4285, StoreID: 5, Stock: 657, Reorder Point: 183
ProductID: 7867, StoreID: 98, Stock: 558, Reorder Point: 15
ProductID: 6298, StoreID: 69, Stock: 879, Reorder Point: 58
ProductID: 9836, StoreID: 14, Stock: 226, Reorder Point: 44
ProductID: 6723, StoreID: 36, Stock: 894, Reorder Point: 196
ProductID: 2786, StoreID: 7, Stock: 982, Reorder Point: 152
ProductID: 6523, StoreID: 71, Stock: 434, Reorder Point: 187
ProductID: 2637, StoreID: 67, Stock: 941, Reorder Point: 136
ProductID: 1531, StoreID: 96, Stock: 59, Reorder Point: 23
ProductID: 1745, StoreID: 91, Stock: 876, Reorder Point: 168
ProductID: 4624, StoreID: 50, Stock: 270, Reorder Point: 17
ProductID: 3804, StoreID: 93, Stock: 196, Reorder Point: 24
ProductID: 1801, StoreID: 79, Stock: 391, Reorder Point: 157
ProductID: 6108, StoreID: 84, Stock: 669, Reorder Point: 16
ProductID: 6992, StoreID: 22, Stock: 525, Reorder Point: 108
ProductID: 4747, StoreID: 26, Stock: 579, Reorder Point: 48
ProductID: 5242, StoreID: 69, Stock: 842, Reorder Point: 160
ProductID: 4773, StoreID: 94, Stock: 931, Reorder Point: 99
ProductID: 1286, StoreID: 21, Stock: 980, Reorder Point: 197
ProductID: 9340, StoreID: 27, Stock: 150, Reorder Point: 53
ProductID: 8502, StoreID: 22, Stock: 453, Reorder Point: 19
ProductID: 1944, StoreID: 32, Stock: 946, Reorder Point: 29
ProductID: 3206, StoreID: 55, Stock: 297, Reorder Point: 135
ProductID: 6980, StoreID: 29, Stock: 985, Reorder Point: 54
ProductID: 2691, StoreID: 31, Stock: 890, Reorder Point: 26
ProductID: 2007, StoreID: 23, Stock: 250, Reorder Point: 90
ProductID: 6055, StoreID: 92, Stock: 258, Reorder Point: 32
ProductID: 6420, StoreID: 24, Stock: 769, Reorder Point: 153
ProductID: 3896, StoreID: 94, Stock: 805, Reorder Point: 70
ProductID: 6501, StoreID: 61, Stock: 627, Reorder Point: 100
ProductID: 9921, StoreID: 37, Stock: 707, Reorder Point: 181
ProductID: 6713, StoreID: 46, Stock: 524, Reorder Point: 45
ProductID: 6550, StoreID: 32, Stock: 754, Reorder Point: 161
ProductID: 9411, StoreID: 11, Stock: 508, Reorder Point: 55
ProductID: 5314, StoreID: 11, Stock: 592, Reorder Point: 70
ProductID: 6081, StoreID: 68, Stock: 680, Reorder Point: 187
ProductID: 1859, StoreID: 34, Stock: 547, Reorder Point: 153
ProductID: 7279, StoreID: 68, Stock: 380, Reorder Point: 185
ProductID: 8880, StoreID: 41, Stock: 617, Reorder Point: 168
ProductID: 6569, StoreID: 9, Stock: 756, Reorder Point: 173
ProductID: 8217, StoreID: 90, Stock: 573, Reorder Point: 159
ProductID: 4977, StoreID: 98, Stock: 704, Reorder Point: 54
ProductID: 3302, StoreID: 18, Stock: 993, Reorder Point: 157
ProductID: 8822, StoreID: 18, Stock: 621, Reorder Point: 176
ProductID: 8327, StoreID: 35, Stock: 640, Reorder Point: 53
ProductID: 7914, StoreID: 24, Stock: 966, Reorder Point: 171
ProductID: 1704, StoreID: 2, Stock: 837, Reorder Point: 71
ProductID: 5776, StoreID: 9, Stock: 811, Reorder Point: 135
ProductID: 7077, StoreID: 19, Stock: 687, Reorder Point: 37
ProductID: 8680, StoreID: 45, Stock: 699, Reorder Point: 125
ProductID: 2724, StoreID: 69, Stock: 831, Reorder Point: 42
ProductID: 6894, StoreID: 69, Stock: 336, Reorder Point: 49
ProductID: 9368, StoreID: 1, Stock: 375, Reorder Point: 155
ProductID: 9794, StoreID: 86, Stock: 484, Reorder Point: 189
ProductID: 9478, StoreID: 68, Stock: 349, Reorder Point: 27
ProductID: 4165, StoreID: 47, Stock: 365, Reorder Point: 167
ProductID: 8519, StoreID: 53, Stock: 969, Reorder Point: 182
ProductID: 2417, StoreID: 41, Stock: 982, Reorder Point: 83
ProductID: 5339, StoreID: 63, Stock: 603, Reorder Point: 191
ProductID: 4807, StoreID: 69, Stock: 797, Reorder Point: 46
ProductID: 9017, StoreID: 44, Stock: 934, Reorder Point: 175
ProductID: 4856, StoreID: 86, Stock: 433, Reorder Point: 109
ProductID: 4129, StoreID: 34, Stock: 605, Reorder Point: 155
ProductID: 5470, StoreID: 99, Stock: 543, Reorder Point: 60
ProductID: 2805, StoreID: 78, Stock: 767, Reorder Point: 76
ProductID: 2761, StoreID: 15, Stock: 584, Reorder Point: 181
ProductID: 3921, StoreID: 53, Stock: 124, Reorder Point: 20
ProductID: 2156, StoreID: 61, Stock: 765, Reorder Point: 193
ProductID: 2474, StoreID: 93, Stock: 707, Reorder Point: 118
ProductID: 6421, StoreID: 89, Stock: 228, Reorder Point: 85
ProductID: 6758, StoreID: 5, Stock: 687, Reorder Point: 155
ProductID: 7743, StoreID: 36, Stock: 654, Reorder Point: 35
ProductID: 2016, StoreID: 42, Stock: 533, Reorder Point: 153
ProductID: 2711, StoreID: 87, Stock: 659, Reorder Point: 94
ProductID: 7221, StoreID: 1, Stock: 263, Reorder Point: 25
ProductID: 5144, StoreID: 7, Stock: 269, Reorder Point: 15
ProductID: 4526, StoreID: 63, Stock: 124, Reorder Point: 57
ProductID: 1742, StoreID: 46, Stock: 993, Reorder Point: 139
ProductID: 3957, StoreID: 18, Stock: 342, Reorder Point: 90
ProductID: 2839, StoreID: 49, Stock: 991, Reorder Point: 38
ProductID: 3934, StoreID: 2, Stock: 483, Reorder Point: 88
ProductID: 8342, StoreID: 83, Stock: 386, Reorder Point: 79
ProductID: 9453, StoreID: 68, Stock: 469, Reorder Point: 94
ProductID: 8474, StoreID: 78, Stock: 606, Reorder Point: 139
ProductID: 7792, StoreID: 51, Stock: 325, Reorder Point: 134
ProductID: 4325, StoreID: 29, Stock: 398, Reorder Point: 66
ProductID: 2651, StoreID: 40, Stock: 148, Reorder Point: 65
ProductID: 9007, StoreID: 86, Stock: 600, Reorder Point: 168
ProductID: 4648, StoreID: 17, Stock: 145, Reorder Point: 58
ProductID: 6125, StoreID: 25, Stock: 749, Reorder Point: 116
ProductID: 2185, StoreID: 68, Stock: 154, Reorder Point: 30
ProductID: 4644, StoreID: 4, Stock: 300, Reorder Point: 73
ProductID: 2961, StoreID: 46, Stock: 539, Reorder Point: 12
ProductID: 9222, StoreID: 4, Stock: 207, Reorder Point: 92
ProductID: 4281, StoreID: 81, Stock: 147, Reorder Point: 11
ProductID: 8881, StoreID: 20, Stock: 758, Reorder Point: 82
ProductID: 8080, StoreID: 46, Stock: 370, Reorder Point: 107
ProductID: 6414, StoreID: 6, Stock: 314, Reorder Point: 107
ProductID: 5259, StoreID: 58, Stock: 629, Reorder Point: 83
ProductID: 8447, StoreID: 13, Stock: 215, Reorder Point: 58
ProductID: 9151, StoreID: 31, Stock: 631, Reorder Point: 165
ProductID: 5926, StoreID: 38, Stock: 413, Reorder Point: 113
ProductID: 2366, StoreID: 64, Stock: 818, Reorder Point: 181
ProductID: 6342, StoreID: 21, Stock: 445, Reorder Point: 89
ProductID: 3820, StoreID: 62, Stock: 668, Reorder Point: 155
ProductID: 3156, StoreID: 55, Stock: 478, Reorder Point: 127
ProductID: 9148, StoreID: 75, Stock: 115, Reorder Point: 41
ProductID: 5836, StoreID: 75, Stock: 816, Reorder Point: 39
ProductID: 2625, StoreID: 37, Stock: 882, Reorder Point: 19
ProductID: 5586, StoreID: 80, Stock: 299, Reorder Point: 51
ProductID: 1858, StoreID: 26, Stock: 376, Reorder Point: 12
ProductID: 1161, StoreID: 28, Stock: 682, Reorder Point: 132
ProductID: 8553, StoreID: 68, Stock: 286, Reorder Point: 10
ProductID: 2012, StoreID: 83, Stock: 953, Reorder Point: 67
ProductID: 2925, StoreID: 4, Stock: 191, Reorder Point: 33
ProductID: 1746, StoreID: 95, Stock: 356, Reorder Point: 151
ProductID: 7664, StoreID: 41, Stock: 757, Reorder Point: 145
ProductID: 9488, StoreID: 96, Stock: 618, Reorder Point: 31
ProductID: 4268, StoreID: 61, Stock: 835, Reorder Point: 15
ProductID: 4427, StoreID: 97, Stock: 510, Reorder Point: 160
ProductID: 7960, StoreID: 65, Stock: 553, Reorder Point: 84
ProductID: 7145, StoreID: 12, Stock: 740, Reorder Point: 128
ProductID: 2424, StoreID: 92, Stock: 117, Reorder Point: 43
ProductID: 9997, StoreID: 85, Stock: 177, Reorder Point: 43
ProductID: 5218, StoreID: 86, Stock: 902, Reorder Point: 157
ProductID: 8274, StoreID: 5, Stock: 409, Reorder Point: 126
ProductID: 7823, StoreID: 59, Stock: 849, Reorder Point: 33
ProductID: 5819, StoreID: 98, Stock: 574, Reorder Point: 183
ProductID: 5655, StoreID: 42, Stock: 830, Reorder Point: 39
ProductID: 9026, StoreID: 84, Stock: 531, Reorder Point: 71
ProductID: 7619, StoreID: 13, Stock: 650, Reorder Point: 25
ProductID: 4948, StoreID: 73, Stock: 826, Reorder Point: 148
ProductID: 3887, StoreID: 6, Stock: 851, Reorder Point: 90
ProductID: 4018, StoreID: 56, Stock: 446, Reorder Point: 174
ProductID: 6987, StoreID: 83, Stock: 482, Reorder Point: 11
ProductID: 6076, StoreID: 7, Stock: 840, Reorder Point: 21
ProductID: 9308, StoreID: 16, Stock: 332, Reorder Point: 141
ProductID: 6933, StoreID: 98, Stock: 973, Reorder Point: 50
ProductID: 7097, StoreID: 70, Stock: 322, Reorder Point: 32
ProductID: 6104, StoreID: 93, Stock: 793, Reorder Point: 108
ProductID: 6520, StoreID: 83, Stock: 681, Reorder Point: 123
ProductID: 5225, StoreID: 97, Stock: 347, Reorder Point: 17
ProductID: 3409, StoreID: 74, Stock: 315, Reorder Point: 78
ProductID: 7158, StoreID: 88, Stock: 441, Reorder Point: 75
ProductID: 3798, StoreID: 88, Stock: 801, Reorder Point: 171
ProductID: 4652, StoreID: 69, Stock: 871, Reorder Point: 25
ProductID: 6307, StoreID: 17, Stock: 631, Reorder Point: 115
ProductID: 3788, StoreID: 58, Stock: 362, Reorder Point: 18
ProductID: 9952, StoreID: 11, Stock: 524, Reorder Point: 130
ProductID: 6558, StoreID: 89, Stock: 633, Reorder Point: 162
ProductID: 8718, StoreID: 63, Stock: 531, Reorder Point: 164
ProductID: 8455, StoreID: 48, Stock: 626, Reorder Point: 51
ProductID: 2826, StoreID: 43, Stock: 979, Reorder Point: 175
ProductID: 9071, StoreID: 75, Stock: 908, Reorder Point: 82
ProductID: 9309, StoreID: 51, Stock: 741, Reorder Point: 90
ProductID: 9256, StoreID: 7, Stock: 993, Reorder Point: 166
ProductID: 4267, StoreID: 66, Stock: 913, Reorder Point: 161
ProductID: 2108, StoreID: 68, Stock: 453, Reorder Point: 100
ProductID: 1913, StoreID: 96, Stock: 810, Reorder Point: 77
ProductID: 8754, StoreID: 55, Stock: 409, Reorder Point: 24
ProductID: 2073, StoreID: 9, Stock: 719, Reorder Point: 82
ProductID: 6833, StoreID: 68, Stock: 705, Reorder Point: 189
ProductID: 6004, StoreID: 63, Stock: 425, Reorder Point: 21
ProductID: 4616, StoreID: 95, Stock: 889, Reorder Point: 25
ProductID: 8319, StoreID: 21, Stock: 353, Reorder Point: 161
ProductID: 4383, StoreID: 39, Stock: 195, Reorder Point: 22
ProductID: 7133, StoreID: 64, Stock: 753, Reorder Point: 72
ProductID: 9459, StoreID: 10, Stock: 976, Reorder Point: 138
ProductID: 1782, StoreID: 19, Stock: 649, Reorder Point: 88
ProductID: 8383, StoreID: 82, Stock: 197, Reorder Point: 94
ProductID: 8745, StoreID: 65, Stock: 775, Reorder Point: 124
ProductID: 1385, StoreID: 62, Stock: 639, Reorder Point: 174
ProductID: 1321, StoreID: 21, Stock: 620, Reorder Point: 82
ProductID: 1259, StoreID: 62, Stock: 549, Reorder Point: 87
ProductID: 9205, StoreID: 3, Stock: 606, Reorder Point: 105
ProductID: 3035, StoreID: 48, Stock: 701, Reorder Point: 124
ProductID: 1690, StoreID: 21, Stock: 907, Reorder Point: 150
ProductID: 9804, StoreID: 22, Stock: 834, Reorder Point: 173
ProductID: 3239, StoreID: 48, Stock: 884, Reorder Point: 133
ProductID: 5399, StoreID: 3, Stock: 872, Reorder Point: 29
ProductID: 8681, StoreID: 9, Stock: 869, Reorder Point: 125
ProductID: 7987, StoreID: 72, Stock: 477, Reorder Point: 17
ProductID: 7926, StoreID: 66, Stock: 222, Reorder Point: 40
ProductID: 1359, StoreID: 35, Stock: 545, Reorder Point: 20
ProductID: 3935, StoreID: 49, Stock: 922, Reorder Point: 83
ProductID: 2459, StoreID: 85, Stock: 817, Reorder Point: 165
ProductID: 7977, StoreID: 66, Stock: 460, Reorder Point: 146
ProductID: 1473, StoreID: 41, Stock: 963, Reorder Point: 193
ProductID: 5150, StoreID: 15, Stock: 968, Reorder Point: 104
ProductID: 7524, StoreID: 84, Stock: 867, Reorder Point: 145
ProductID: 8281, StoreID: 11, Stock: 742, Reorder Point: 155
ProductID: 5220, StoreID: 94, Stock: 457, Reorder Point: 10
ProductID: 8362, StoreID: 79, Stock: 249, Reorder Point: 52
ProductID: 8038, StoreID: 18, Stock: 955, Reorder Point: 184
ProductID: 1228, StoreID: 32, Stock: 786, Reorder Point: 135
ProductID: 1226, StoreID: 1, Stock: 668, Reorder Point: 197
ProductID: 2653, StoreID: 38, Stock: 923, Reorder Point: 42
ProductID: 2968, StoreID: 28, Stock: 741, Reorder Point: 57
ProductID: 6442, StoreID: 97, Stock: 789, Reorder Point: 121
ProductID: 9929, StoreID: 76, Stock: 910, Reorder Point: 10
ProductID: 8609, StoreID: 55, Stock: 724, Reorder Point: 118
ProductID: 9055, StoreID: 16, Stock: 278, Reorder Point: 33
ProductID: 2507, StoreID: 90, Stock: 831, Reorder Point: 115
ProductID: 7890, StoreID: 99, Stock: 493, Reorder Point: 12
ProductID: 5665, StoreID: 9, Stock: 64, Reorder Point: 11
ProductID: 1940, StoreID: 60, Stock: 435, Reorder Point: 66
ProductID: 7707, StoreID: 71, Stock: 832, Reorder Point: 28
ProductID: 6646, StoreID: 48, Stock: 241, Reorder Point: 26
ProductID: 1311, StoreID: 78, Stock: 143, Reorder Point: 59
ProductID: 7153, StoreID: 78, Stock: 502, Reorder Point: 151
ProductID: 7561, StoreID: 15, Stock: 705, Reorder Point: 152
ProductID: 6174, StoreID: 40, Stock: 490, Reorder Point: 112
ProductID: 3097, StoreID: 21, Stock: 415, Reorder Point: 157
ProductID: 7760, StoreID: 74, Stock: 465, Reorder Point: 96
ProductID: 4914, StoreID: 11, Stock: 283, Reorder Point: 81
ProductID: 9699, StoreID: 73, Stock: 672, Reorder Point: 163
ProductID: 2844, StoreID: 1, Stock: 275, Reorder Point: 96
ProductID: 1580, StoreID: 85, Stock: 503, Reorder Point: 25
ProductID: 6388, StoreID: 91, Stock: 555, Reorder Point: 109
ProductID: 2569, StoreID: 30, Stock: 332, Reorder Point: 19
ProductID: 1389, StoreID: 14, Stock: 912, Reorder Point: 85
ProductID: 2465, StoreID: 91, Stock: 777, Reorder Point: 54
ProductID: 7919, StoreID: 26, Stock: 622, Reorder Point: 166
ProductID: 2567, StoreID: 34, Stock: 549, Reorder Point: 36
ProductID: 6823, StoreID: 1, Stock: 278, Reorder Point: 100
ProductID: 3418, StoreID: 12, Stock: 914, Reorder Point: 45
ProductID: 8563, StoreID: 81, Stock: 105, Reorder Point: 37
ProductID: 3321, StoreID: 43, Stock: 472, Reorder Point: 70
ProductID: 9152, StoreID: 38, Stock: 586, Reorder Point: 122
ProductID: 8008, StoreID: 41, Stock: 552, Reorder Point: 110
ProductID: 7547, StoreID: 19, Stock: 539, Reorder Point: 169
ProductID: 9046, StoreID: 10, Stock: 416, Reorder Point: 48
ProductID: 8712, StoreID: 70, Stock: 612, Reorder Point: 125
ProductID: 8881, StoreID: 70, Stock: 454, Reorder Point: 152
ProductID: 3096, StoreID: 79, Stock: 885, Reorder Point: 185
ProductID: 4763, StoreID: 58, Stock: 469, Reorder Point: 59
ProductID: 6781, StoreID: 46, Stock: 957, Reorder Point: 143
ProductID: 4244, StoreID: 97, Stock: 735, Reorder Point: 10
ProductID: 6593, StoreID: 39, Stock: 942, Reorder Point: 94
ProductID: 5092, StoreID: 33, Stock: 475, Reorder Point: 112
ProductID: 3041, StoreID: 4, Stock: 839, Reorder Point: 156
ProductID: 6386, StoreID: 73, Stock: 377, Reorder Point: 171
ProductID: 5279, StoreID: 56, Stock: 156, Reorder Point: 49
ProductID: 9134, StoreID: 57, Stock: 838, Reorder Point: 108
ProductID: 3578, StoreID: 30, Stock: 771, Reorder Point: 55
ProductID: 8764, StoreID: 43, Stock: 398, Reorder Point: 147
ProductID: 7511, StoreID: 70, Stock: 933, Reorder Point: 107
ProductID: 7531, StoreID: 6, Stock: 437, Reorder Point: 70
ProductID: 7247, StoreID: 88, Stock: 590, Reorder Point: 114
ProductID: 5773, StoreID: 82, Stock: 411, Reorder Point: 27
ProductID: 9026, StoreID: 95, Stock: 383, Reorder Point: 71
ProductID: 5159, StoreID: 42, Stock: 667, Reorder Point: 63
ProductID: 3389, StoreID: 24, Stock: 602, Reorder Point: 67
ProductID: 1376, StoreID: 60, Stock: 648, Reorder Point: 19
ProductID: 8080, StoreID: 70, Stock: 838, Reorder Point: 34
ProductID: 8776, StoreID: 96, Stock: 563, Reorder Point: 22
ProductID: 6107, StoreID: 55, Stock: 265, Reorder Point: 66
ProductID: 8673, StoreID: 19, Stock: 470, Reorder Point: 54
ProductID: 7087, StoreID: 8, Stock: 186, Reorder Point: 39
ProductID: 3624, StoreID: 56, Stock: 85, Reorder Point: 41
ProductID: 9897, StoreID: 9, Stock: 911, Reorder Point: 169
ProductID: 2785, StoreID: 10, Stock: 357, Reorder Point: 147
ProductID: 7963, StoreID: 3, Stock: 737, Reorder Point: 67
ProductID: 8590, StoreID: 87, Stock: 254, Reorder Point: 54
ProductID: 1280, StoreID: 49, Stock: 755, Reorder Point: 163
ProductID: 5867, StoreID: 14, Stock: 915, Reorder Point: 22
ProductID: 8443, StoreID: 11, Stock: 330, Reorder Point: 44
ProductID: 4324, StoreID: 37, Stock: 677, Reorder Point: 47
ProductID: 7742, StoreID: 2, Stock: 500, Reorder Point: 16
ProductID: 4451, StoreID: 62, Stock: 391, Reorder Point: 51
ProductID: 5448, StoreID: 48, Stock: 448, Reorder Point: 172
ProductID: 9223, StoreID: 53, Stock: 309, Reorder Point: 90
ProductID: 6645, StoreID: 90, Stock: 471, Reorder Point: 193
ProductID: 6990, StoreID: 65, Stock: 113, Reorder Point: 17
ProductID: 6711, StoreID: 13, Stock: 833, Reorder Point: 42
ProductID: 6655, StoreID: 87, Stock: 537, Reorder Point: 144
ProductID: 4641, StoreID: 66, Stock: 407, Reorder Point: 46
ProductID: 5832, StoreID: 39, Stock: 884, Reorder Point: 124
ProductID: 6260, StoreID: 32, Stock: 775, Reorder Point: 12
ProductID: 7444, StoreID: 46, Stock: 846, Reorder Point: 35
ProductID: 7533, StoreID: 29, Stock: 798, Reorder Point: 157
ProductID: 3782, StoreID: 92, Stock: 855, Reorder Point: 136
ProductID: 3972, StoreID: 64, Stock: 638, Reorder Point: 185
ProductID: 5167, StoreID: 96, Stock: 426, Reorder Point: 187
ProductID: 3380, StoreID: 62, Stock: 564, Reorder Point: 26
ProductID: 8114, StoreID: 42, Stock: 450, Reorder Point: 172
ProductID: 8678, StoreID: 53, Stock: 866, Reorder Point: 176
ProductID: 9103, StoreID: 60, Stock: 990, Reorder Point: 112
ProductID: 2860, StoreID: 4, Stock: 721, Reorder Point: 108
ProductID: 7846, StoreID: 80, Stock: 780, Reorder Point: 50
ProductID: 5608, StoreID: 33, Stock: 97, Reorder Point: 24
ProductID: 5016, StoreID: 11, Stock: 277, Reorder Point: 138
ProductID: 2460, StoreID: 4, Stock: 765, Reorder Point: 122
ProductID: 4301, StoreID: 78, Stock: 819, Reorder Point: 36
ProductID: 1366, StoreID: 78, Stock: 591, Reorder Point: 159
ProductID: 9986, StoreID: 12, Stock: 771, Reorder Point: 85
ProductID: 8441, StoreID: 70, Stock: 624, Reorder Point: 156
ProductID: 3704, StoreID: 46, Stock: 703, Reorder Point: 19
ProductID: 9611, StoreID: 99, Stock: 749, Reorder Point: 170
ProductID: 3945, StoreID: 24, Stock: 995, Reorder Point: 10
ProductID: 2823, StoreID: 54, Stock: 313, Reorder Point: 144
ProductID: 9152, StoreID: 76, Stock: 466, Reorder Point: 190
ProductID: 3773, StoreID: 91, Stock: 981, Reorder Point: 19
ProductID: 2364, StoreID: 95, Stock: 718, Reorder Point: 143
ProductID: 5478, StoreID: 93, Stock: 327, Reorder Point: 21
ProductID: 4201, StoreID: 85, Stock: 923, Reorder Point: 16
ProductID: 5165, StoreID: 56, Stock: 505, Reorder Point: 124
ProductID: 2906, StoreID: 4, Stock: 414, Reorder Point: 176
ProductID: 1113, StoreID: 62, Stock: 233, Reorder Point: 82
ProductID: 6112, StoreID: 38, Stock: 380, Reorder Point: 131
ProductID: 2789, StoreID: 6, Stock: 716, Reorder Point: 184
ProductID: 5696, StoreID: 70, Stock: 306, Reorder Point: 134
ProductID: 8974, StoreID: 67, Stock: 240, Reorder Point: 36
ProductID: 8153, StoreID: 93, Stock: 456, Reorder Point: 50
ProductID: 6828, StoreID: 4, Stock: 401, Reorder Point: 40
ProductID: 6915, StoreID: 86, Stock: 987, Reorder Point: 112
ProductID: 7876, StoreID: 14, Stock: 947, Reorder Point: 39
ProductID: 8944, StoreID: 31, Stock: 668, Reorder Point: 93
ProductID: 6205, StoreID: 37, Stock: 778, Reorder Point: 113
ProductID: 3459, StoreID: 82, Stock: 809, Reorder Point: 170
ProductID: 4541, StoreID: 50, Stock: 990, Reorder Point: 87
ProductID: 1687, StoreID: 44, Stock: 900, Reorder Point: 61
ProductID: 9995, StoreID: 15, Stock: 773, Reorder Point: 180
ProductID: 8773, StoreID: 54, Stock: 463, Reorder Point: 149
ProductID: 1256, StoreID: 30, Stock: 725, Reorder Point: 126
ProductID: 1926, StoreID: 17, Stock: 860, Reorder Point: 182
ProductID: 4257, StoreID: 7, Stock: 194, Reorder Point: 19
ProductID: 9594, StoreID: 71, Stock: 545, Reorder Point: 91
ProductID: 7832, StoreID: 86, Stock: 674, Reorder Point: 128
ProductID: 2766, StoreID: 43, Stock: 640, Reorder Point: 146
ProductID: 8364, StoreID: 43, Stock: 954, Reorder Point: 124
ProductID: 7332, StoreID: 84, Stock: 787, Reorder Point: 137
ProductID: 2011, StoreID: 86, Stock: 726, Reorder Point: 164
ProductID: 4754, StoreID: 13, Stock: 648, Reorder Point: 40
ProductID: 7870, StoreID: 39, Stock: 440, Reorder Point: 74
ProductID: 9584, StoreID: 13, Stock: 275, Reorder Point: 100
ProductID: 6194, StoreID: 66, Stock: 434, Reorder Point: 124
ProductID: 7578, StoreID: 49, Stock: 915, Reorder Point: 26
ProductID: 4472, StoreID: 70, Stock: 838, Reorder Point: 16
ProductID: 1379, StoreID: 98, Stock: 857, Reorder Point: 196
ProductID: 9329, StoreID: 54, Stock: 879, Reorder Point: 188
ProductID: 4379, StoreID: 40, Stock: 974, Reorder Point: 26
ProductID: 7384, StoreID: 43, Stock: 644, Reorder Point: 185
ProductID: 4834, StoreID: 93, Stock: 574, Reorder Point: 40
ProductID: 6191, StoreID: 55, Stock: 779, Reorder Point: 79
ProductID: 5729, StoreID: 79, Stock: 440, Reorder Point: 19
ProductID: 3078, StoreID: 73, Stock: 884, Reorder Point: 45
ProductID: 4932, StoreID: 54, Stock: 354, Reorder Point: 62
ProductID: 8274, StoreID: 42, Stock: 285, Reorder Point: 21
ProductID: 7078, StoreID: 34, Stock: 904, Reorder Point: 112
ProductID: 7996, StoreID: 75, Stock: 382, Reorder Point: 59
ProductID: 5600, StoreID: 92, Stock: 939, Reorder Point: 36
ProductID: 7424, StoreID: 48, Stock: 659, Reorder Point: 152
ProductID: 1099, StoreID: 23, Stock: 472, Reorder Point: 14
ProductID: 8076, StoreID: 31, Stock: 327, Reorder Point: 16
ProductID: 5345, StoreID: 29, Stock: 816, Reorder Point: 100
ProductID: 9975, StoreID: 23, Stock: 296, Reorder Point: 80
ProductID: 9278, StoreID: 52, Stock: 590, Reorder Point: 35
ProductID: 3657, StoreID: 72, Stock: 531, Reorder Point: 143
ProductID: 4169, StoreID: 49, Stock: 912, Reorder Point: 18
ProductID: 6123, StoreID: 3, Stock: 559, Reorder Point: 193
ProductID: 5292, StoreID: 33, Stock: 916, Reorder Point: 44
ProductID: 3081, StoreID: 12, Stock: 436, Reorder Point: 169
ProductID: 9321, StoreID: 69, Stock: 197, Reorder Point: 64
ProductID: 2862, StoreID: 72, Stock: 893, Reorder Point: 133
ProductID: 9099, StoreID: 86, Stock: 668, Reorder Point: 126
ProductID: 7693, StoreID: 28, Stock: 201, Reorder Point: 61
ProductID: 7715, StoreID: 81, Stock: 697, Reorder Point: 150
ProductID: 4188, StoreID: 40, Stock: 932, Reorder Point: 57
ProductID: 9565, StoreID: 13, Stock: 106, Reorder Point: 34
ProductID: 4133, StoreID: 90, Stock: 795, Reorder Point: 102
ProductID: 1600, StoreID: 12, Stock: 389, Reorder Point: 55
ProductID: 7228, StoreID: 69, Stock: 656, Reorder Point: 167
ProductID: 4091, StoreID: 62, Stock: 458, Reorder Point: 88
ProductID: 7076, StoreID: 98, Stock: 590, Reorder Point: 97
ProductID: 5655, StoreID: 60, Stock: 317, Reorder Point: 32
ProductID: 4895, StoreID: 99, Stock: 752, Reorder Point: 163
ProductID: 2701, StoreID: 40, Stock: 661, Reorder Point: 65
ProductID: 2695, StoreID: 71, Stock: 283, Reorder Point: 53
ProductID: 3590, StoreID: 64, Stock: 888, Reorder Point: 83
ProductID: 5279, StoreID: 88, Stock: 893, Reorder Point: 91
ProductID: 2566, StoreID: 10, Stock: 676, Reorder Point: 10
ProductID: 7093, StoreID: 87, Stock: 934, Reorder Point: 85
ProductID: 3295, StoreID: 15, Stock: 986, Reorder Point: 27
